post_query,message_channel_name,message_channel_title,post_id,message_chat_id,message_user_id,post_published_at,post_description,post_validation_status,post_url,caption,message_views_count,post_shares_count,message_reactions,message_reply_to,message_entities,message_has_photo,message_has_video,message_has_document,post_author_username,message_edit_date,message_media_group_id
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4858,1004002721,-1001004002721,2026-03-02T12:18:35Z,"**🔴 AO VIVO AGORA | Caso Master**  A Polícia Federal prendeu Daniel Vorcaro. O celular dele revelou uma rede de contatos dentro dos três poderes. E Luiz Phillipi Mourão, o ""Sicário"" apontado como executor das ordens de coerção, atentou contra a própria vida sob custódia da PF, segundo a Polícia Federal. Estamos debatendo tudo isso agora, ao vivo.  **▶️ Assista aqui: **https://www.youtube.com/watch?v=R1MJF2D2Ok0  Após a live, exibição gratuita de Raio-X Banco Master, nossa produção original sobre o escândalo financeiro que está agitando o Brasil.",VALID,https://t.me/bbcbrasil/4858,,2439,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E63D40>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E63FE0>, <telethon.tl.types.MessageEntityBold object at 0x000001BAB4E63FB0>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E63650>]",TRUE,FALSE,FALSE,,2026-03-03T08:52:29Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4857,1004002721,-1001004002721,2026-03-02T10:34:27Z,"**🔴 AO VIVO AGORA | Caso Master**  Daniel Vorcaro foi transferido para a Penitenciária Federal de Brasília. O que começou como uma investigação de crimes financeiros chegou ao coração do Poder Judiciário.  Estamos debatendo tudo isso agora, ao vivo. ▶️ Assista aqui: https://www.youtube.com/watch?v=QY8NjkLwEik",VALID,https://t.me/bbcbrasil/4857,,2489,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=15, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E510A0>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E519A0>]",TRUE,FALSE,FALSE,,2026-03-02T10:35:29Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22575,1646885539,-1001646885539,2026-03-08T17:48:13Z,"**🩺 ESTADO GRAVE**  Luiz Phillipi Machado de Moraes Mourão, de 43 anos, conhecido como “Sicário”, segue internado em estado gravíssimo após tentar tirar a própria vida enquanto estava sob custódia da Polícia Federal em Belo Horizonte. A informação foi divulgada pela Secretaria de Estado da Saúde de Minas Gerais.  Inicialmente, fontes oficiais chegaram a informar que médicos teriam constatado morte cerebral. Posteriormente, a Secretaria de Saúde afirmou que o paciente permanece vivo e internado no CTI do Hospital João XXIII.  Segundo as informações mais recentes, o quadro é considerado extremamente grave, porém estável dentro da gravidade, e não há abertura de protocolo médico para confirmação de morte encefálica.  A Polícia Federal abriu inquérito para investigar as circunstâncias da tentativa de suicídio durante a custódia. O caso está sob relatoria do ministro André Mendonça no STF.",VALID,https://t.me/oficialjpnews/22575,,1941,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=32, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=17, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤪'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E25700>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E27710>, <telethon.tl.types.MessageEntityBold object at 0x000001BAB4E24D10>]",TRUE,FALSE,FALSE,,2026-03-08T17:48:58Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22574,1646885539,-1001646885539,2026-03-08T15:30:04Z,**1 em cada 5 adolescentes brasileiros relata ter sofrido exploração ou abuso sexual online** https://iclnoticias.com.br/1-em-cada-5-adolescentes-brasileiros-relata/,VALID,https://t.me/oficialjpnews/22574,,2051,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=35, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E6DFD0>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E6DBE0>]",TRUE,FALSE,FALSE,,2026-03-08T15:30:58Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22573,1646885539,-1001646885539,2026-03-08T11:50:32Z,"**74% das mulheres dizem já ter sofrido assédio, aponta pesquisa em 10 capitais brasileiras** https://iclnoticias.com.br/74-das-mulheres-dizem-ja-ter-sofrido-assedio/",VALID,https://t.me/oficialjpnews/22573,,2250,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=75, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=31, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🍌'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E6E330>],TRUE,FALSE,FALSE,,2026-03-08T11:54:08Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22572,1646885539,-1001646885539,2026-03-08T10:59:08Z,"**A brasileira que dança em papel principal no balé de Londres 🩰🇬🇧**  Aos 31 anos, a carioca Mayara Magri ocupa um dos postos mais cobiçados da dança clássica mundial: é bailarina principal do Royal Ballet, companhia residente da Royal Opera House, em Londres.  No palco, interpreta alguns dos papeis mais emblemáticos do repertório, como Giselle — balé romântico do século 19, conhecido pelo contraste entre a doçura do primeiro ato e a dramaticidade sobrenatural do segundo, que a brasileira estreiou como bailarina principal no último sábado, 28 de fevereiro.  Nascida no Rio de Janeiro, ela começou a dançar aos oito anos, quase por acaso. Uma amiga frequentava uma escola de balé e a convidou para conhecer o estúdio.  Em entrevista à BBC News Brasil, Mayara contou um pouco da sua história e da determinação para alcançar o alto posto no balé mundial.  #BBCBrasil #Balé #Dança #MayaraMagri",VALID,https://t.me/oficialjpnews/22572,,2291,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=104, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=30, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E6F260>],TRUE,FALSE,FALSE,,2026-03-08T11:00:43Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22571,1646885539,-1001646885539,2026-03-08T00:41:31Z,"**A Câmara dos Deputados aprovou nesta quarta-feira (4), em dois turnos, o texto-base de uma Proposta de Emenda à Constituição (PEC) que altera diretrizes da segurança pública e fortalece o combate ao crime organizado no país.**  **Saiba mais: ****https://www.instagram.com/p/DVe8VaUEjwU/**",VALID,https://t.me/oficialjpnews/22571,,2474,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=28, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=6, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E6FFE0>],FALSE,FALSE,FALSE,,2026-03-08T00:46:44Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22569,1646885539,-1001646885539,2026-03-08T00:05:25Z,**A Criança e a Língua do Mundo** https://iclnoticias.com.br/a-crianca-e-a-lingua-do-mundo/,VALID,https://t.me/oficialjpnews/22569,,2465,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=23, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😨'), count=15, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='⚡'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E6FE30>],FALSE,FALSE,FALSE,,2026-03-08T00:13:37Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22568,1646885539,-1001646885539,2026-03-07T22:41:59Z,**A força e a fraqueza do Deus da guerra** https://iclnoticias.com.br/forca-fraqueza-deus-guerra/,VALID,https://t.me/oficialjpnews/22568,,2829,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=53, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🏆'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🍾'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E30230>],FALSE,FALSE,FALSE,,2026-03-07T22:47:38Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22567,1646885539,-1001646885539,2026-03-07T21:45:16Z,**A guerra com o Irã e a crise estratégica do ‘America First’** https://iclnoticias.com.br/a-guerra-com-o-ira-e-a-crise-estrategica-do-america-first/,VALID,https://t.me/oficialjpnews/22567,,2392,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=22, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=4, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E303E0>],FALSE,FALSE,FALSE,,2026-03-07T21:46:16Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22566,1646885539,-1001646885539,2026-03-07T19:49:03Z,**A manobra silenciosa: a estratégia para esvaziar a 6×1** https://iclnoticias.com.br/a-manobra-silenciosa-para-esvaziar-a-6x1/,VALID,https://t.me/oficialjpnews/22566,,2567,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=60, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=14, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🍾'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🫡'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E311C0>],TRUE,FALSE,FALSE,,2026-03-07T19:50:02Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22565,1646885539,-1001646885539,2026-03-07T17:25:55Z,"**A Rússia está a deslocar unidades militares para as fronteiras da NATO, — informações dos serviços secretos da Lituânia  Se as sanções forem levantadas, dentro de seis anos, a Rússia poderá estar pronta para um grande conflito militar com a NATO — o exército tornar-se-á maior e mais moderno, e as reservas de armas serão reabastecidas.**",VALID,https://t.me/oficialjpnews/22565,,2959,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=79, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=21, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=19, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🏆'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,[<telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E44AD0>],TRUE,FALSE,FALSE,,2026-03-07T17:26:58Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22564,1646885539,-1001646885539,2026-03-07T01:09:19Z,**A segurança pública que desmonta rótulos** https://iclnoticias.com.br/a-seguranca-publica-que-desmonta-rotulos/,VALID,https://t.me/oficialjpnews/22564,,3206,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=120, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=69, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=9, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👨\u200d💻'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E47680>, <telethon.tl.types.MessageEntityBold object at 0x000001BAB4E47530>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E475C0>, <telethon.tl.types.MessageEntityBold object at 0x000001BAB4E475F0>]",TRUE,FALSE,FALSE,,2026-03-07T01:09:58Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22563,1646885539,-1001646885539,2026-03-06T22:25:04Z,**A traição de Tarcísio: como o governador despertou a ira das polícias ** https://iclnoticias.com.br/a-traicao-de-tarcisio-governador-ira-policias/,VALID,https://t.me/oficialjpnews/22563,,3047,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=55, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥰'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😍'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💋'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E47920>, <telethon.tl.types.MessageEntityBold object at 0x000001BAB4E47980>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E47AD0>, <telethon.tl.types.MessageEntityBold object at 0x000001BAB4E47B30>]",FALSE,FALSE,FALSE,,2026-03-06T22:26:47Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22562,1646885539,-1001646885539,2026-03-06T21:56:20Z,**Acordo tira maioridade penal da PEC da segurança para destravar votação** https://iclnoticias.com.br/acordo-retira-maioridade-penal-pec-seguranca/,VALID,https://t.me/oficialjpnews/22562,,3053,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤨'), count=34, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=16, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E51A90>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E518B0>]",TRUE,FALSE,FALSE,,2026-03-06T21:56:59Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22561,1646885539,-1001646885539,2026-03-06T21:26:53Z,**Acusado de participar de estupro coletivo de adolescente em Copacabana é preso no RJ** https://iclnoticias.com.br/acusado-de-participar-de-estupro-coletivo-preso/,VALID,https://t.me/oficialjpnews/22561,,2823,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=50, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😈'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E53AD0>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E53AA0>]",TRUE,FALSE,FALSE,,2026-03-06T21:31:09Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22560,1646885539,-1001646885539,2026-03-06T21:01:21Z,**Adolescente acusado de participar de estupro coletivo no RJ é apreendido** https://iclnoticias.com.br/adolescente-estupro-coletivo-rj-apreendido/,VALID,https://t.me/oficialjpnews/22560,,2373,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=36, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=15, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🫡'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😈'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4EB02F0>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4EB01A0>]",TRUE,FALSE,FALSE,,2026-03-06T21:02:16Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22559,1646885539,-1001646885539,2026-03-06T20:36:05Z,"**Advogados confirmam morte de ‘Sicário’, membro da milícia de Vorcaro, em hospital de MG** https://iclnoticias.com.br/advogados-confirmam-morte-de-sicario/",VALID,https://t.me/oficialjpnews/22559,,2341,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=45, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=25, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4EB2D80>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4EB2D20>]",TRUE,FALSE,FALSE,,2026-03-06T20:36:28Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22558,1646885539,-1001646885539,2026-03-06T20:10:16Z,**Aéreas ampliam suspensão de voos do Brasil para o Qatar e os Emirados Árabes** https://iclnoticias.com.br/aereas-ampliam-suspensao-de-voos-do-brasil-para-o-qatar-e-os-emirados-arabes/,VALID,https://t.me/oficialjpnews/22558,,2250,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=54, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👻'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🍓'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💊'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4EAA4E0>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4EA99A0>]",TRUE,FALSE,FALSE,,2026-03-06T20:10:51Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22557,1646885539,-1001646885539,2026-03-06T18:53:13Z,**Agronegócio brasileiro busca alternativas diante do fechamento do Estreito de Ormuz** https://iclnoticias.com.br/economia/agronegocio-estreito-de-ormuz/,VALID,https://t.me/oficialjpnews/22557,,2312,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=59, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=24, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🍾'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4EAB710>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4EAB740>]",TRUE,FALSE,FALSE,,2026-03-06T18:53:50Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22556,1646885539,-1001646885539,2026-03-06T18:03:08Z,**Alckmin diz que não há definição sobre chapa e que Haddad é ótimo candidato em SP** https://iclnoticias.com.br/alckmin-diz-que-nao-ha-definicao-sobre-chapa/,VALID,https://t.me/oficialjpnews/22556,,2262,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=35, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='⚡'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E66150>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E66210>]",TRUE,FALSE,FALSE,,2026-03-06T18:03:56Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22555,1646885539,-1001646885539,2026-03-06T17:45:20Z,**Alcolumbre mantém votação da CPMI que quebrou sigilo de Lulinha** https://iclnoticias.com.br/alcolumbre-mantem-votacao-cpmi-sigilo-lulinha/,VALID,https://t.me/oficialjpnews/22555,,2151,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=95, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=10, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🗿'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤷\u200d♂'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E8C050>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E8C710>]",TRUE,FALSE,FALSE,,2026-03-06T17:52:35Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22554,1646885539,-1001646885539,2026-03-06T17:30:13Z,"**Além de Nikolas, ex-assessor também aparece na agenda de Vorcaro** https://iclnoticias.com.br/alem-de-nikolas-ex-assessor-agenda-vorcaro/",VALID,https://t.me/oficialjpnews/22554,,2095,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='⚡'), count=34, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=10, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,"[<telethon.tl.types.MessageEntityBold object at 0x000001BAB4E8E300>, <telethon.tl.types.MessageEntityUrl object at 0x000001BAB4E8E330>]",TRUE,FALSE,FALSE,,2026-03-06T17:32:23Z,
